step,action,reward,done,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95,obs_96,obs_97,obs_98,obs_99,obs_100,obs_101,obs_102,obs_103,obs_104,obs_105,obs_106,obs_107,obs_108,obs_109,obs_110,obs_111,obs_112,obs_113,obs_114,obs_115,obs_116,obs_117,obs_118,obs_119,obs_120,obs_121,obs_122,obs_123,obs_124,obs_125,obs_126,obs_127,obs_128,obs_129,obs_130,obs_131,obs_132,obs_133,obs_134,obs_135,obs_136,obs_137,obs_138,obs_139,obs_140,obs_141,obs_142,obs_143,obs_144,obs_145,obs_146
82,0,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
83,6,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
84,6,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
85,1,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
86,4,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
87,0,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
88,1,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
89,5,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
90,5,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
91,0,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
92,5,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
93,3,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
94,1,0.0,0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.03921568766236305,0.0,0.0117647061124444,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.003921568859368563,0.0,0.0,0.03529411926865578,0.0,0.0,0.0313725508749485,0.003921568859368563,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0,0.007843137718737125,0.019607843831181526,0.0
